id,code,loc,floor,cate,space,franch,date,hits,title,marks,subtitle,copy,deposit,mthfee,prem,nego_ok,regist
531836,54-4067,서울시 강북구 수유동,1층,생선회/해물,126m²,,2021-06-10,145,서울 강북구 유동인구가 많은 횟집 매매!!,"연락처공개, 주소공개, 현장사진",부동산문의 교환및문의 절대 사절입니다!,,"5,000만",300만,"2억3,000만",협상가능,직거래
531517,54-3748,경기북부 남양주시 오남읍 양지리,1층,생선회/해물,214.8m²,어죽대부,2021-05-10,217,남양주 오남 어죽집,"프랜차이즈, 연락처공개, 주소공개, 현장동영상, 현장사진",지금아니면 이가격 힘듭니다,,"4,000만",275만,"9,000만",협상가능,직거래
531314,54-3545,서울시 마포구 공덕동,2층,생선회/해물,198.35m²,,2021-05-10,202,공덕역 번화가 위치한 막회물회집 양도합니다,"연락처공개, 주소공개, 현장동영상, 현장사진",공덕역 번화가 위치한 막회물회집 양도합니다,,"2,500만",120만,"6,000만",협상가능,직거래
530917,54-3149,서울시 강서구 등촌동,1층,생선회/해물,125m²,,2021-06-28,313,등촌동 오피스 주거 지역 횟집,"연락처공개, 주소공개, 현장동영상, 현장사진",부동산 교환 전화 금지,,"1,500만",120만,"1,500만",협상가능,직거래
530630,54-2862,경기남부 성남시 중원구 금광동,1층,생선회/해물,82.65m²,,2021-04-22,141,대학가 앞 상권 진짜 맛집,"연락처공개, 주소공개, 현장사진",언제든지 전화주세요,,"3,000만",290만,"5,000만",협상가능,직거래
530400,54-2632,서울시 중랑구 면목동,-1층,생선회/해물,212.5m²,,2021-04-21,182,사가정 먹자라인 매장 횟집,"연락처공개, 주소공개, 현장사진",역세권매장,,"2,000만",150만,"1억8,000만",협상가능,직거래
530162,54-2394,경기남부 평택시 동삭동,2층,생선회/해물,247.16m²,,2021-06-24,57,평택에있는 단독운영중인 스시집!!^^,"연락처공개, 주소공개, 현장사진",가성비가 좋고 맛도좋은 스시집입니다!!^^,,"2,000만",160만,2억,협상가능,직거래
529168,54-1401,서울시 광진구 구의동,1층,생선회/해물,297.52m²,,2021-07-08,233,광진구청 구의역 미가로 유명상권 대형식당,"연락처공개, 주소공개, 현장사진",구의역 강변역에 위치한 고급 참치회 식당,,1억,800만,"1억2,000만",협상가능,직거래
529056,54-1289,경기북부 남양주시 다산동,2층,생선회/해물,149m²,,2021-04-05,134,다산신도시 중앙로 해물찜,"연락처공개, 주소공개, 현장동영상, 현장사진",2층 해물찜 매장,,"6,000만",360만,1억,협상가능,직거래
528830,54-1064,인천시 중구 을왕동,1층,생선회/해물,115.7m²,,2021-07-08,121,해수욕장 모래사장 위에 위치한 횟집,"연락처공개, 주소공개, 현장동영상, 현장사진",코로나 풍선효과로 주말에는 더 많은 사람이 찾는 곳,,"4,000만",253만,"1억3,000만",협상가능,직거래
528062,54-0297,경기북부 남양주시 다산동,1층,생선회/해물,86m²,,2021-06-24,134,남양주 다산동 프랜차이즈매장,"연락처공개, 주소공개, 현장동영상, 현장사진",구리경계선 도농동 공영주차장앞 드림프라자,,"4,000만",300만,2억,협상가능,직거래
526873,53-9110,서울시 송파구 풍납동,1층,생선회/해물,89.3m²,,2021-06-14,191,풍납동 아파트 단지앞에 위치한 유명한 횟집,"연락처공개, 주소공개, 현장동영상, 현장사진",입소문이 잘나있고 단골손님 많이 확보중,,"1,000만",180만,"6,000만",협상가능,직거래
526252,53-8489,서울시 성북구 하월곡동,1층,생선회/해물,145.12m²,,2021-06-28,159,월곡역 횟집,"연락처공개, 주소공개, 현장동영상, 현장사진",문자로 먼저 상담 문의 주세요,,"5,000만",450만,1억,협상가능,직거래
507476,51-9722,경기북부 의정부시 민락동,1층,생선회/해물,116.03m²,,2021-05-13,30,민락동에 위치한 대구탕 전문점,"연락처공개, 주소공개, 현장사진",권리협의가능하니 편하게 연락주세요,,"3,000만",250만,"6,000만",협상가능,직거래
